0.053300000000000014,0.025973769299556596,1000,0.0037575833292367855
0.098650000000000015,0.012716566922712308,2000,0.0015401028931121153
0.14285,0.0081350937268794745,3000,0.00088754683821857822
0.18849999999999997,0.0058270159830702828,4000,0.00065313618195789007
0.23340000000000005,0.0043691437023496236,5000,0.00042287693330264446
0.28015000000000007,0.0037510272158115679,6000,0.00035529928839814272
0.32540000000000002,0.0032071780429908658,7000,0.00030912000740058825
0.37015000000000009,0.002714222698757613,8000,0.00027567263355278139
0.41695000000000004,0.002393181190375428,9000,0.00021334466733887423
0.46160000000000018,0.0020831798132969234,10000,0.00018417568491103548
0.50680000000000003,0.0019191358356212712,11000,0.0001827574476226624
0.55304999999999993,0.0017840753235520948,12000,0.00017154553572666396
0.59775,0.0016161867539153532,13000,0.00016944970307623377
0.6423000000000002,0.0014618020498540186,14000,0.00014648359118960287
0.68875000000000008,0.0013869626536805815,15000,0.00014761519176270262
0.73259999999999992,0.0013192170335352769,16000,0.00015335136755734191
0.77865000000000006,0.0012283945369189774,17000,0.00013687900729888132
0.8236,0.0011355653486719321,18000,0.00012293090402262753
0.86875000000000013,0.0011026583064922934,19000,0.0001031663164282797
0.91464999999999996,0.0010694429173750367,20000,9.1963306261790708e-05
0.9607500000000001,0.0010297116701561138,21000,9.3385307662704735e-05
1.0053999999999998,0.00098353175443702452,22000,0.00010666976971568907
1.0513999999999999,0.00094274602332564171,23000,0.00010014621265111816
1.0963999999999998,0.00091004000631058214,24000,9.7627975937077997e-05
1.1411499999999999,0.00088124343004655997,25000,9.8619445536942923e-05
1.1867999999999999,0.0008427676172341862,26000,9.259512819332041e-05
1.2324000000000002,0.00082095471686851836,27000,8.3983640254519268e-05
1.27705,0.00079202537675652357,28000,8.2197387346761314e-05
1.3222,0.00076652748570035149,29000,8.2986916940040235e-05
1.36765,0.00074866289658305626,30000,8.6954066315073314e-05
1.4127000000000001,0.00072775901932557448,31000,8.3475824024275338e-05
1.4602499999999998,0.00072064012477524248,32000,8.4548560190764996e-05
1.5040500000000001,0.0006949190310800951,33000,7.7981953424213207e-05
1.5495000000000001,0.00067915195995989187,34000,7.1059095006959614e-05
1.5951000000000004,0.00067199673879934853,35000,7.0840107554286176e-05
1.6406500000000004,0.00066244873738645642,36000,7.0006613245565257e-05
1.6860499999999998,0.00064613327812441718,37000,6.8696434963679191e-05
1.73255,0.00063158789603677751,38000,6.6545073377054521e-05
1.7772500000000004,0.00061495046360136993,39000,6.2231148650917199e-05
1.8221499999999997,0.00059967633541086092,40000,5.7179879612397374e-05
1.8674500000000001,0.0005803896197841197,41000,5.2043724038904213e-05
1.91275,0.00055898718643312051,42000,5.0846226440150953e-05
1.9574,0.00054635871327713781,43000,5.2056667895291202e-05
2.00325,0.00054220369015146668,44000,5.0711016764986835e-05
2.0480999999999998,0.00053934520692848053,45000,4.7446010797756846e-05
2.0932999999999997,0.00052843735585692236,46000,4.6828798957759726e-05
2.1386500000000002,0.00051946365968927267,47000,4.5769963904730571e-05
2.1842499999999996,0.00051810786575316563,48000,4.6506487660007873e-05
2.2310500000000002,0.00050746386044519544,49000,4.1567215242525941e-05
2.2745000000000002,0.00049347683185742741,50000,3.9977980813145396e-05
2.3212999999999999,0.0004840528858466738,51000,3.9563522489982622e-05
2.3672999999999997,0.00047468842738409742,52000,3.9282800522791936e-05
2.4118000000000004,0.00046247997330793882,53000,3.8730096570421775e-05
2.4575000000000005,0.00045533353900778593,54000,3.3589888521466729e-05
2.5022000000000002,0.00044698406134614555,55000,3.3092495854796419e-05
2.5484000000000004,0.00044661765078179272,56000,3.5209585007191196e-05
2.5936999999999992,0.0004388380857327224,57000,3.556872235518572e-05
2.6378500000000003,0.00043099192949282866,58000,3.8183295656951487e-05
2.6839500000000003,0.00042138921554795697,59000,3.9269189172585684e-05
2.7284000000000002,0.00041277903967791162,60000,3.6741736494435038e-05
2.7734000000000001,0.00040295946830257341,61000,3.6117171439375412e-05
2.8190999999999997,0.00039935868002609337,62000,3.631048222096363e-05
2.8642999999999992,0.00039586601193067469,63000,3.7169157942808337e-05
2.9110999999999994,0.00039175806409799728,64000,3.6938732228825321e-05
2.9563000000000001,0.00038591651083711158,65000,3.7940676126916715e-05
3.0013500000000004,0.0003795242552062684,66000,3.7820248151856215e-05
3.0478999999999998,0.0003783903885573098,67000,3.8694029800893936e-05
3.0924500000000004,0.00037580958338878444,68000,3.7570405639898334e-05
3.1386500000000002,0.0003727707968059845,69000,3.9091056579238238e-05
3.1837500000000003,0.0003680619228930906,70000,3.8841676170874164e-05
3.2289500000000002,0.00035831548362906377,71000,3.8243140888304197e-05
3.2741500000000006,0.00035546110436441062,72000,3.7300722817625319e-05
3.3195999999999994,0.00035355765941921672,73000,3.8612441238270194e-05
3.3647,0.00035140325064992689,74000,3.8912990602306058e-05
3.4097499999999998,0.00034603383465607444,75000,4.0661626051714006e-05
3.4548500000000009,0.000339721190301453,76000,4.1208264361372666e-05
3.5004500000000003,0.00033732782267442251,77000,4.0761186411031757e-05
3.5454500000000007,0.00033191978449447781,78000,4.0642123708399754e-05
